language_ID,glottocode,glottolog_name,size,class
p_ayiwoayiw1239,ayiw1239,Äiwoo,2,grandchildren
p_bacanesemalaybacanbaca1243,baca1243,Bacanese Malay,1,grandchildren
p_bahonsuaibaho1237,baho1237,Bahonsuai,1,grandchildren
p_balaesangbala1314,bala1314,Balaesang,1,grandchildren
p_balangaobala1310,bala1310,Balangao,1,grandchildren
p_balinesebali1278,bali1278,Balinese,1,grandchildren
p_banjarbanj1239,banj1239,Banjar,1,grandchildren
p_bannonibann1247,bann1247,Bannoni,1,grandchildren
p_barabethanohano1246a,hano1246,Hano,1,grandchildren
p_bardibard1254,bard1254,Bardic,4,grandchildren
p_bariokelabitbari1288,bari1288,Bario,1,grandchildren
p_baruyabaru1267,baru1267,Baruya,2,grandchildren
p_bataktobabata1289,bata1289,Batak Toba,1,grandchildren
p_berikberi1254,beri1254,Berik,1,grandchildren
p_biakbiak1248,biak1248,Biak,2,grandchildren
p_bierebobier1244,bier1244,Bierebo,1,grandchildren
p_bignambasbign1238,bign1238,Big Nambas,1,grandchildren
p_bilibilbilb1241,bilb1241,Bilibil,1,grandchildren
p_biluabilu1245,bilu1245,Bilua,1,grandchildren
p_bininjkunwokgunw1252,gunw1252,Bininj Kun-Wok,4,grandchildren
p_binukidtalaandigbinukidbinu1244,binu1244,Talaandig-Binukid,3,grandchildren
p_boanosulawesiboan1243,boan1243,Boano (Sulawesi),1,grandchildren
p_bontokbont1247,bont1247,Bontok,1,grandchildren
p_brookespointpalawanobroo1239,broo1239,Brooke's Point Palawano,1,grandchildren
p_bruneisabahmalaymalaysaba1263,saba1263,Sabah Malay,1,grandchildren
p_buhidbuhi1245,buhi1245,Buhid,1,grandchildren
p_buinbuin1247,buin1247,Buinic,1,grandchildren
p_bukatbuka1261,buka1261,Bukat,1,grandchildren
p_bulibuli1256,buli1256,Buli,1,grandchildren
p_bunganditjbung1264,bung1264,Bunganditj,2,grandchildren
p_bungkubung1269,bung1269,Bungku,1,grandchildren
p_buruindonesiaburu1303,buru1303,Buru (Indonesia),1,grandchildren
p_butmasturbutm1237,butm1237,Farafi,2,grandchildren
p_casigurandumagatagtacasi1235,casi1235,Casiguran-Nagtipunan Agta,1,grandchildren
p_cebuanocebu1242,cebu1242,Cebuano,1,grandchildren
p_centralcagayanagtacent2084,cent2084,Central Cagayan Agta,1,grandchildren
p_centralmelanaucent2101,cent2101,Central Melanau,1,grandchildren
p_centralsamacent2092,cent2092,Central Sama,1,grandchildren
p_chamarrocham1312,cham1312,Chamorro,2,grandchildren
p_chavacanochav1241,chav1241,Chavacano,3,grandchildren
p_chekeholochek1238,chek1238,Cheke Holo,1,grandchildren
p_chepangchep1245,chep1245,Chepang,2,grandchildren
p_chuukesetrukesechuu1238,chuu1238,Chuukese,1,grandchildren
p_cotabatomanobocota1241,cota1241,Cotabato Manobo,1,grandchildren
p_daakieport1286,port1286,Daakie,7,grandchildren
p_dadibidadi1250,dadi1250,Dadibi,2,grandchildren
p_dakakadaka1243,daka1243,Dakaka,1,grandchildren
p_dalabonngal1292,ngal1292,Ngalkbun,5,grandchildren
p_dampelasdamp1237,damp1237,Dampelas,1,grandchildren
p_dehongdeho1238,deho1238,Dehong,1,grandchildren
p_dehudehu1237,dehu1237,Dehu,1,grandchildren
p_dharumbaldhar1248a,dhar1248,Dharumbal,5,grandchildren
p_dhuwaldhuwalayolngudhuw1248,dhuw1248,Dhuwal-Dhuwala,3,grandchildren
p_diyaridier1241a,dier1241,Dieri,3,grandchildren
p_djapudhuw1249,dhuw1249,Dhuwal,2,grandchildren
p_djinangdjin1253a,djin1253,Djinang,3,grandchildren
p_dobudobu1241,dobu1241,Dobu,1,grandchildren
p_dondodond1249,dond1249,Dondo,1,grandchildren
p_doutaidout1240,dout1240,Doutai,1,grandchildren
p_dunaduna1248,duna1248,Duna,2,grandchildren
p_dupaninganagatdupa1235,dupa1235,Dupaninan Agta,1,grandchildren
p_dzonghkalhopdzon1239,dzon1239,Dzongkha,2,grandchildren
p_dzonghkashadzon1239,dzon1239,Dzongkha,2,grandchildren
p_dzonghkawangwang1287,wang1287,Wang-The,2,grandchildren
p_eastambaelolovolieast2443,east2443,East Ambae,1,grandchildren
p_eastfutunaeast2447,east2447,East Futuna,1,grandchildren
p_eastkaveeast2516,east2516,East Kewa,2,grandchildren
p_eastkewaeast2516,east2516,East Kewa,2,grandchildren
p_edopiedop1238,edop1238,Edopi,1,grandchildren
p_eipomekeipo1242,eipo1242,Eipomek,2,grandchildren
p_ekariekar1243,ekar1243,Ekari,1,grandchildren
p_emauemaoislandemau1237,emau1237,Emau,1,grandchildren
p_endepapuanewguineaende1235,ende1235,Ende (Papua New Guinea),1,grandchildren
p_englishstan1293,stan1293,English,2,grandchildren
p_eraveerav1244,erav1244,Erave,2,grandchildren
p_fijianfiji1243,fiji1243,Fijian,1,grandchildren
p_foifoii1241,foii1241,Foi,2,grandchildren
p_forefore1270,fore1270,Fore,1,grandchildren
p_fortsenalkiaifort1240,fort1240,Kiai,1,grandchildren
p_futunaaniwafutu1245,futu1245,Futuna-Aniwa,1,grandchildren
p_gadanggada1258,gada1258,Ga'dang,1,grandchildren
p_galelagale1259,gale1259,Galela,1,grandchildren
p_ganegimangane1237,gane1237,Gane,1,grandchildren
p_ganggalidagang1267,gang1267,Ganggalida,5,grandchildren
p_gayogayo1244,gayo1244,Gayo,1,grandchildren
p_germanstan1295,stan1295,German,2,grandchildren
p_gimigimi1243,gimi1243,Gimi (Eastern Highlands),1,grandchildren
p_grasskoiarigras1249,gras1249,Grass Koiari,1,grandchildren
p_guigwigwii1239,gwii1239,/Gwi,1,grandchildren
p_guuguyimidhirrgugu1255a,gugu1255,Guugu Yimidhirr,2,grandchildren
p_hanunoohanu1241,hanu1241,Hanunoo,1,grandchildren
p_hawaiihawa1245,hawa1245,Hawaiian,1,grandchildren
p_hewahewa1241,hewa1241,Hewa,2,grandchildren
p_hiligaynonhili1240,hili1240,Hiligaynon,1,grandchildren
p_hulihuli1244,huli1244,Huli,2,grandchildren
p_iauiauu1242,iauu1242,Iau,1,grandchildren
p_ibaloinabaloiibal1244,ibal1244,Ibaloi,1,grandchildren
p_ibanagiban1267,iban1267,Ibanag,1,grandchildren
p_ibaniban1264,iban1264,Iban,1,grandchildren
p_idaanidaa1241,idaa1241,Ida'an,1,grandchildren
p_idinucl1597,nucl1597,Idi,1,grandchildren
p_ifugawifugaoifug1247,ifug1247,Ifugaw,1,grandchildren
p_ilokanoilok1237,ilok1237,Iloko,2,grandchildren
p_imbonguimbo1238,imbo1238,Imbongu,1,grandchildren
p_inanwatansuaboinan1242,inan1242,Inanwatan,2,grandchildren
p_indonesianbajauindo1317,indo1317,Indonesian Bajau,1,grandchildren
p_indonesianindo1316,indo1316,Standard Indonesian,1,grandchildren
p_irayairay1237,iray1237,Iraya,1,grandchildren
p_isakakris1246,kris1246,I'saka,1,grandchildren
p_isirawaisir1237,isir1237,Isirawa,1,grandchildren
p_isnagisna1241,isna1241,Isnag,1,grandchildren
p_itbayativat1242,ivat1242,Itbayat,1,grandchildren
p_itnegbinonganbino1237,bino1237,Binongan Itneg,1,grandchildren
p_iwamiwam1256,iwam1256,Iwam,2,grandchildren
p_jahaijehaijeha1242,jeha1242,Jehai,1,grandchildren
p_javanesejava1254,java1254,Javanese,2,grandchildren
p_jinghpawjing1260,jing1260,Jingpho,2,grandchildren
p_jinguludjin1251,djin1251,Jingulu,6,grandchildren
p_kalalagawyakala1377,kala1377,Kala Lagaw Ya,1,grandchildren
p_kalamangkara1499,kara1499,Kalamang,2,grandchildren
p_kalamkala1397,kala1397,Kalam,2,grandchildren
p_kalingaahinkayapakalanguyaahin1234,ahin1234,Ahin-Kayapa Kalanguya,1,grandchildren
p_kamanokama1370,kama1370,Kamano,1,grandchildren
p_kamberakamb1299,kamb1299,Kambera,1,grandchildren
p_kapingamarangikapi1249a,kapi1249,Kapingamarangi,1,grandchildren
p_kashayakash1280,kash1280,Kashaya,2,grandchildren
p_kaurenaraukaur1271,kaur1271,Kaure-Narau,2,grandchildren
p_kayardildkaya1318,kaya1318,Kayardild-Yangkaal,7,grandchildren
p_kemtuikkemt1242,kemt1242,Kemtuik,1,grandchildren
p_keyaganakeya1238,keya1238,Keyagana,1,grandchildren
p_khalkhamongolianmong1331,mong1331,Mongolian,2,grandchildren
p_kilivilakili1267,kili1267,Kilivila,1,grandchildren
p_kilmerikilm1241,kilm1241,Kilmeri,1,grandchildren
p_kimaamakima1246,kima1246,Kimaama,1,grandchildren
p_klonkelo1247,kelo1247,Klon,1,grandchildren
p_kodeohakode1237,kode1237,Kodeoha,1,grandchildren
p_kogicogu1240,cogu1240,Cogui,2,grandchildren
p_kombaikomb1274,komb1274,Kombai,1,grandchildren
p_kombakomb1273,komb1273,Komba,1,grandchildren
p_komnzokomn1238,komn1238,Kómnjo,1,grandchildren
p_konawekona1243,kona1243,Konawe,1,grandchildren
p_korafekora1295,kora1295,Korafe,1,grandchildren
p_koronikoro1311,koro1311,Koroni,1,grandchildren
p_korowaikoro1312,koro1312,Korowai,1,grandchildren
p_kosarekyalekosa1249,kosa1249,Kosarek Yale,2,grandchildren
p_kriolroperriver,krio1252,Kriol,4,grandchildren
p_kristangmalaccacreoleportugesemala1533,mala1533,Malacca-Batavia Portuguese Creole,2,grandchildren
p_kuanuakuan1248,kuan1248,Kuanua,1,grandchildren
p_kukuyalanjikuku1273,kuku1273,Kuku-Yalanji,2,grandchildren
p_kulisusukuli1254,kuli1254,Kulisusu,1,grandchildren
p_kumankuma1280,kuma1280,Kuman,2,grandchildren
p_kunimaipakuni1267,kuni1267,Kunimaipa,1,grandchildren
p_kunjenkunj1248,kunj1248,Southwestern Alaya-Athima,2,grandchildren
p_kuotkuot1243,kuot1243,Kuot,1,grandchildren
p_kuukuyaukuuk1238,kuuk1238,Kuuku-Ya'u,2,grandchildren
p_kwaiokwai1243,kwai1243,Kwaio,1,grandchildren
p_kwamerakwam1252,kwam1252,Kwamera,1,grandchildren
p_kwomakwom1262,kwom1262,Kwoma,1,grandchildren
p_kyakakyak1244,kyak1244,Kyaka,1,grandchildren
p_laiwuilaiw1239,laiw1239,Laiwui,1,grandchildren
p_lalomeruilalo1239,lalo1239,Lalomerui,1,grandchildren
p_landeweland1259,land1259,Landawe,1,grandchildren
p_lardillard1243,lard1243,Lardil,4,grandchildren
p_larevatlare1249,lare1249,Larevat,1,grandchildren
p_latinlati1261a,lati1261,Latin,2,grandchildren
p_laujelauj1238,lauj1238,Lauje,1,grandchildren
p_laulauu1247,lauu1247,Lau,1,grandchildren
p_lebanesearabicstan1323,stan1323,Standard Lebanese Arabic,1,grandchildren
p_lelepalele1267,lele1267,Lelepa,1,grandchildren
p_lenakellena1238,lena1238,Lenakel,1,grandchildren
p_letemboirepanbitiplete1241,lete1241,Letemboi-Repanbitip,1,grandchildren
p_lewolewo1242,lewo1242,Lewo,1,grandchildren
p_limilnganlimi1242,limi1242,Limilngan-Wulna,8,grandchildren
p_lisulisu1250a,lisu1250,Lisu,2,grandchildren
p_lisulisu1250b,lisu1250,Lisu,2,grandchildren
p_lisulisu1250c,lisu1250,Lisu,2,grandchildren
p_lisulisu1250d,lisu1250,Lisu,2,grandchildren
p_lolodalabalolo1264,lolo1264,Loloda-Laba,1,grandchildren
p_loniuloni1238,loni1238,Loniu,1,grandchildren
p_lonwolwollonw1238,lonw1238,Lonwolwol,1,grandchildren
p_lotogalohloto1240,loto1240,Lo-Toga,2,grandchildren
p_lowergrandvalleydanilowe1415,lowe1415,Lower Grand Valley Dani,2,grandchildren
p_luangiuaontongjavaonto1237,onto1237,Luangiua,1,grandchildren
p_maanyanmaan1238,maan1238,Ma'anyan,1,grandchildren
p_mabaindonesiamaba1278,maba1278,Maba (Indonesia),1,grandchildren
p_madakkonnosmada1284,mada1284,Madak linkage,1,grandchildren
p_maduresenucl1460,nucl1460,Madurese,1,grandchildren
p_mafeamaveamafe1237,mafe1237,Mafea,2,grandchildren
p_magammaga1262,maga1262,Magam,1,grandchildren
p_maguindanaomagindonaomoromagu1243,magu1243,Maguindanao,1,grandchildren
p_mairasinucl1594,nucl1594,Mairasi,1,grandchildren
p_maklewmakl1246,makl1246,Maklew,1,grandchildren
p_malganamalg1242a,malg1242,Malgana,1,grandchildren
p_malimali1284,mali1284,Mali,1,grandchildren
p_maluabaymalu1245,malu1245,Malua Bay,2,grandchildren
p_manammana1295,mana1295,Manam,1,grandchildren
p_mangaiamang1402,mang1402,Mangaia,2,grandchildren
p_mangarevamang1401,mang1401,Mangareva,1,grandchildren
p_mangeisobjomang1407,mang1407,Mangei,1,grandchildren
p_manggaraimang1405,mang1405,Manggarai,1,grandchildren
p_maorimaor1246,maor1246,Maori,1,grandchildren
p_maragustapemara1399,mara1399,Maragus,1,grandchildren
p_marindnucl1622,nucl1622,Marind,1,grandchildren
p_marquesasmarq1246,marq1246,Marquesan,2,grandchildren
p_marra,mara1385,Marra,5,grandchildren
p_marshallesemars1254,mars1254,Marshallese,1,grandchildren
p_maskelynesmask1242,mask1242,Maskelynes,1,grandchildren
p_matukarmatu1261,matu1261,Matukar,1,grandchildren
p_mekonggameko1237,meko1237,Mekongga,1,grandchildren
p_melefilaifiramelemele1250,mele1250,Mele-Fila,1,grandchildren
p_menuimenu1237,menu1237,Menui,1,grandchildren
p_meriammeri1244,meri1244,Meriam,1,grandchildren
p_merlavmerl1237,merl1237,Merlav,1,grandchildren
p_meyahmeya1236,meya1236,Meyah,1,grandchildren
p_mianimian1254,mian1254,Miani,1,grandchildren
p_minangkabaumina1268,mina1268,Minangkabau,1,grandchildren
p_miningirlungamini1251,mini1251,Minigir,1,grandchildren
p_modolemodo1249,modo1249,Modole,1,grandchildren
p_momufasfass1245,fass1245,Momu-Fas,3,grandchildren
p_monimoni1261,moni1261,Moni,2,grandchildren
p_monoalumono1273,mono1273,Mono-Alu,1,grandchildren
p_monumbonucl1458,nucl1458,Monumbo,2,grandchildren
p_morgan1871amazuluamazulukafirzulu1248,zulu1248,Zulu,1,grandchildren
p_morgan1871anahnelingrosventresofprairiegros1243,gros1243,Gros Ventre,1,grandchildren
p_morgan1871arikaraarickareearik1262,arik1262,Arikara,2,grandchildren
p_morgan1871assiniboineasiniboineassi1247,assi1247,Assiniboine,1,grandchildren
p_morgan1871baffininuktituteskimonorthumberlandinletbaff1241,baff1241,Baffin Inuktitut,1,grandchildren
p_morgan1871bengalibeng1280,beng1280,Bengali,2,grandchildren
p_morgan1871bloodsiksikabloodblackfootbloo1239,bloo1239,Blood,1,grandchildren
p_morgan1871burmeseburm1266,burm1266,Burmish,1,grandchildren
p_morgan1871canaresenucl1305,nucl1305,Kannada,2,grandchildren
p_morgan1871cayugacayu1261,cayu1261,Cayuga,2,grandchildren
p_morgan1871cherokeecher1273,cher1273,Cherokee,2,grandchildren
p_morgan1871chibchanewgranadachib1270,chib1270,Chibcha,1,grandchildren
p_morgan1871chickasachic1270,chic1270,Chickasaw,2,grandchildren
p_morgan1871chinesesini1245,sini1245,Sinitic,2,grandchildren
p_morgan1871choctaw1choc1276,choc1276,Choctaw,2,grandchildren
p_morgan1871choctaw2choc1276,choc1276,Choctaw,2,grandchildren
p_morgan1871creekcree1270,cree1270,Creek,1,grandchildren
p_morgan1871creeofthelowlandscree1272,cree1272,Cree,1,grandchildren
p_morgan1871crowcrow1244,crow1244,Crow,1,grandchildren
p_morgan1871dakotablackfootlako1247,lako1247,Lakota,1,grandchildren
p_morgan1871dakotabrulebrul1239,brul1239,Brulé,1,grandchildren
p_morgan1871dakotaisauntiedako1258,dako1258,Dakota,1,grandchildren
p_morgan1871dakotaogalallalako1247,lako1247,Lakota,1,grandchildren
p_morgan1871dakotasissetondako1258,dako1258,Dakota,1,grandchildren
p_morgan1871dakotauncpapalako1247,lako1247,Lakota,1,grandchildren
p_morgan1871dakotayanktonaisdako1258,dako1258,Dakota,1,grandchildren
p_morgan1871dakotayanktondako1258,dako1258,Dakota,1,grandchildren
p_morgan1871delawarecomm1246,comm1246,Common Delaware,1,grandchildren
p_morgan1871etchemiuormalisetemale1293,male1293,Malecite,1,grandchildren
p_morgan1871grandpawneepawn1254,pawn1254,Pawnee,1,grandchildren
p_morgan1871gujaratiguja1252,guja1252,Gujarati,2,grandchildren
p_morgan1871hareindiansortanatinnehare1243,hare1243,Slaveyic,2,grandchildren
p_morgan1871hawaiianhawa1245,hawa1245,Hawaiian,2,grandchildren
p_morgan1871hindihind1269,hind1269,Hindi,2,grandchildren
p_morgan1871iowaiowa1245,iowa1245,Iowa-Oto,2,grandchildren
p_morgan1871japanesejapa1256,japa1256,Japanesic,2,grandchildren
p_morgan1871kalaallisuteskimogreenlandkala1399,kala1399,Kalaallisut,2,grandchildren
p_morgan1871karenkare1337,kare1337,Karenic,2,grandchildren
p_morgan1871karenpwodialectpwoo1239,pwoo1239,Pwo,2,grandchildren
p_morgan1871karensgaudialectsgaw1245,sgaw1245,S'gaw Karen,2,grandchildren
p_morgan1871kaskaskiaalgo1255,algo1255,Algonquin,1,grandchildren
p_morgan1871kawkans1243,kans1243,Kansa,1,grandchildren
p_morgan1871kickapookikapookick1244,kick1244,Kickapoo,1,grandchildren
p_morgan1871kingsmillislandsgilb1244,gilb1244,Gilbertese,2,grandchildren
p_morgan1871kootenaykute1249,kute1249,Kutenai,1,grandchildren
p_morgan1871kusaienkosr1238,kosr1238,Kosraean,2,grandchildren
p_morgan1871kutchinorlouchieuxgwic1235,gwic1235,Gwich'in,1,grandchildren
p_morgan1871lagunawest2632,west2632,Western Keres,2,grandchildren
p_morgan1871mandanmand1446,mand1446,Mandan,1,grandchildren
p_morgan1871maorimaor1246,maor1246,Maori,1,grandchildren
p_morgan1871marathimara1378,mara1378,Marathi,2,grandchildren
p_morgan1871menominemeno1252,meno1252,Menominee,2,grandchildren
p_morgan1871miamimiam1252,miam1252,Miami,1,grandchildren
p_morgan1871miemacmikm1235,mikm1235,Mi'kmaq,1,grandchildren
p_morgan1871minnitareehida1246,hida1246,Hidatsa,1,grandchildren
p_morgan1871mohawkmoha1258,moha1258,Mohawk,2,grandchildren
p_morgan1871moheganmohe1244,mohe1244,Mohegan-Montauk-Narragansett,1,grandchildren
p_morgan1871mountaincherokeecher1273,cher1273,Cherokee,1,grandchildren
p_morgan1871munseemuns1251,muns1251,Munsee,1,grandchildren
p_morgan1871ojibwakansasojib1241,ojib1241,Ojibwa,1,grandchildren
p_morgan1871ojibwalakehuronojib1241,ojib1241,Ojibwa,1,grandchildren
p_morgan1871ojibwalakemichiganuppe1274,uppe1274,Upper Michigan-Wisconsin Chippewa,1,grandchildren
p_morgan1871ojibwalakesuperiorojib1241,ojib1241,Ojibwa,1,grandchildren
p_morgan1871okinakenokan1243,okan1243,Okanagan,1,grandchildren
p_morgan1871omahaomah1247,omah1247,Omaha-Ponca,2,grandchildren
p_morgan1871oneidaonei1249,onei1249,Oneida,2,grandchildren
p_morgan1871onondagaonon1246,onon1246,Onondaga,2,grandchildren
p_morgan1871osageosag1243,osag1243,Osage,1,grandchildren
p_morgan1871otoeotoo1241,otoo1241,Oto,2,grandchildren
p_morgan1871ottawaotawaotta1242,otta1242,Ottawa,1,grandchildren
p_morgan1871peoriapeor1238,peor1238,Peoria,1,grandchildren
p_morgan1871pianeshawmiam1252,miam1252,Miami,1,grandchildren
p_morgan1871piegansiksikapieganblackfootpieg1239,pieg1239,Piegan,1,grandchildren
p_morgan1871plainscreecreeoftheprairieplai1258,plai1258,Plains Cree,1,grandchildren
p_morgan1871potawatomipotawattamiepota1247,pota1247,Potawatomi,1,grandchildren
p_morgan1871punkaponc1241,ponc1241,Ponca,1,grandchildren
p_morgan1871redknifeortalsoteenadogr1252,dogr1252,Dogrib,2,grandchildren
p_morgan1871republicanpawneepawn1254,pawn1254,Pawnee,2,grandchildren
p_morgan1871sawkandfoxmesk1242,mesk1242,Meskwaki,1,grandchildren
p_morgan1871senecasene1264,sene1264,Seneca,2,grandchildren
p_morgan1871shawneeshaw1249,shaw1249,Shawnee,1,grandchildren
p_morgan1871shiyanchey1247,chey1247,Cheyenne,1,grandchildren
p_morgan1871slavelakeindiansorachaotinneslav1253,slav1253,Slave,4,grandchildren
p_morgan1871spokanespok1245,spok1245,Spokane,4,grandchildren
p_morgan1871tabascochontalchontaltabascotaba1266,taba1266,Tabasco Chontal,1,grandchildren
p_morgan1871tamiltami1289,tami1289,Tamil,2,grandchildren
p_morgan1871telugutelu1262,telu1262,Telugu,2,grandchildren
p_morgan1871tesuquetesu1245,tesu1245,Tesuque,1,grandchildren
p_morgan1871tukuthegwic1235,gwic1235,Gwich'in,2,grandchildren
p_morgan1871tuscaroratusc1257,tusc1257,Tuscarora,1,grandchildren
p_morgan1871twomountainiroquioslaur1250,laur1250,Laurentian,2,grandchildren
p_morgan1871utahstabegwachesutes1238,utes1238,Ute-Southern Paiute,3,grandchildren
p_morgan1871weawnucl1653,nucl1653,Nuclear Miami,1,grandchildren
p_morgan1871westerncanadianinuktituteskimowestofhudsonsbaywest2618,west2618,Western Canadian Inuktitut,1,grandchildren
p_morgan1871winnebagoewinn1245,winn1245,Winnebago-Chiwere,2,grandchildren
p_morgan1871woodscreecreeofthewoodswood1236,wood1236,Woods Cree,1,grandchildren
p_morgan1871wyandotewyan1247,wyan1247,Huron-Wyandot,2,grandchildren
p_morgan1871yakamayaki1237,yaki1237,Northwest Sahaptin,2,grandchildren
p_moriatasmori1269,mori1269,Mori Atas,1,grandchildren
p_moribawahmori1268,mori1268,Mori Bawah,1,grandchildren
p_moronenemoro1287,moro1287,Moronene,1,grandchildren
p_motamota1237,mota1237,Mota,1,grandchildren
p_motumotu1246,motu1246,Motu,1,grandchildren
p_munamuna1247,muna1247,Muna,1,grandchildren
p_munggavarennellmung1271,mung1271,Munggava,1,grandchildren
p_murrinhpathamurr1258,murr1258,Murriny Patha,5,grandchildren
p_mussauemiramuss1246,muss1246,Mussau-Emira,1,grandchildren
p_mwotlapmotl1237,motl1237,Mwotlap,1,grandchildren
p_naasioinaas1242,naas1242,Naasioi,1,grandchildren
p_nafsansout2856,sout2856,South Efate,1,grandchildren
p_nagenage1237,nage1237,Nage,1,grandchildren
p_nahavaqsout2857,sout2857,Nahavaq,1,grandchildren
p_nakanainaka1262,naka1262,Nakanai,1,grandchildren
p_nalikmadinanali1244b,nali1244,Nalik,1,grandchildren
p_namakuranama1268,nama1268,Namakura,1,grandchildren
p_namanama1266,nama1266,Nama (Papua New Guinea),1,grandchildren
p_namanlitz1237,litz1237,Naman,1,grandchildren
p_nambonamb1293,namb1293,Nambo,1,grandchildren
p_nehanneha1247,neha1247,Nehan,1,grandchildren
p_nemeneme1244,neme1244,Neme,1,grandchildren
p_nengoneneng1238,neng1238,Nengone,1,grandchildren
p_nennenn1238,nenn1238,Nen,1,grandchildren
p_nesenese1235,nese1235,Nese,1,grandchildren
p_neveeivinm1237,vinm1237,Neve'ei,1,grandchildren
p_neveeivinm1237a,vinm1237,Neve'ei,1,grandchildren
p_neververling1265,ling1265,Neverver,1,grandchildren
p_nimborannucl1633,nucl1633,Nimboran,1,grandchildren
p_niuafoouniua1240,niua1240,Niuafo'ou,1,grandchildren
p_niueniue1239,niue1239,Niuean,1,grandchildren
p_northefatengunanakanamanganort2836,nort2836,North Efate,1,grandchildren
p_northmuyunort2916,nort2916,North Muyu,1,grandchildren
p_northtannanort2847,nort2847,North Tanna,1,grandchildren
p_numbaminumb1247,numb1247,Numbami,2,grandchildren
p_nyulnyulnyul1247,nyul1247,Nyulnyul,1,grandchildren
p_olalolal1237,olal1237,Olal,2,grandchildren
p_oldjavanesekawikawi1241,kawi1241,Kawi,1,grandchildren
p_oldraparaparapa1245,rapa1245,Mangaia-Old Rapa,1,grandchildren
p_onobasuluonob1238,onob1238,Onobasulu,1,grandchildren
p_owasantaanaowaa1237,owaa1237,Owa,3,grandchildren
p_padoepado1242,pado1242,Padoe,1,grandchildren
p_pagupagu1249,pagu1249,Pagu,1,grandchildren
